"Observation","SourceFile","NoiseCondition","VOA_dB","Split"
1513,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Test"
1514,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1515,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Test"
1516,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Test"
1517,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1518,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Train"
1519,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Test"
1520,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Test"
1521,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Train"
1522,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Train"
1523,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Train"
1524,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Test"
1525,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Train"
1526,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Train"
1527,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Test"
1528,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Train"
1529,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Train"
1530,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Train"
1531,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Test"
1532,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Test"
1533,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Train"
1534,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Test"
1535,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Train"
1536,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Test"
1537,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Test"
1538,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Train"
1539,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Train"
1540,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Train"
1541,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Train"
1542,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Train"
1543,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Test"
1544,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",30,"Train"
1545,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1546,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1547,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1548,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1549,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1550,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1551,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1552,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1553,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1554,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1555,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1556,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1557,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1558,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1559,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1560,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1561,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1562,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1563,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1564,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1565,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1566,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1567,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1568,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1569,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1570,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1571,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1572,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1573,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1574,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1575,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1576,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1577,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1578,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1579,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1580,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1581,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1582,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1583,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1584,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1585,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1586,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1587,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1588,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1589,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1590,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1591,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1592,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1593,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1594,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1595,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1596,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1597,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1598,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1599,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1600,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1601,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1602,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1603,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1604,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1605,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Test"
1606,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1607,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1608,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1609,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",10,"Train"
1610,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1611,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1612,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1613,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1614,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1615,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1616,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1617,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1618,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1619,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1620,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1621,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1622,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1623,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1624,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1625,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1626,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1627,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1628,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1629,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1630,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1631,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1632,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1633,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1634,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1635,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1636,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1637,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1638,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1639,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1640,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1641,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1642,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1643,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1644,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1645,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1646,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1647,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1648,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1649,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1650,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1651,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1652,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1653,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1654,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1655,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1656,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1657,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1658,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1659,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1660,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1661,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1662,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1663,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1664,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1665,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1666,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1667,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1668,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1669,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1670,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1671,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1672,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1673,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1674,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1675,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1676,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1677,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1678,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1679,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1680,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1681,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1682,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1683,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1684,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1685,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1686,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1687,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1688,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1689,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1690,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1691,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1692,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1693,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1694,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1695,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1696,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1697,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1698,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1699,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1700,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1701,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1702,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1703,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1704,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1705,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1706,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1707,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1708,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1709,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1710,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1711,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1712,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1713,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1714,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1715,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1716,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1717,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1718,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1719,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1720,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1721,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1722,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1723,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1724,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1725,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1726,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1727,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1728,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1729,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1730,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1731,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1732,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1733,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1734,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1735,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1736,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1737,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1738,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1739,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1740,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1741,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1742,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1743,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1744,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1745,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1746,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1747,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1748,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1749,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1750,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1751,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1752,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1753,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1754,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1755,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1756,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1757,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1758,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1759,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1760,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1761,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1762,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1763,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1764,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1765,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1766,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1767,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1768,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1769,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1770,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1771,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1772,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1773,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1774,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1775,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1776,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1777,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1778,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1779,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1780,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1781,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1782,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1783,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1784,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1785,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1786,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1787,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1788,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1789,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1790,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1791,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1792,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1793,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1794,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1795,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1796,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1797,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
